text,label
신라의 사정부가 하는 일이 뭐야?,QUESTION
교수학습개발센터를 스팸 목록에 추가해줘,GENERATION
내일 부산 날씨 알려줄래,QUESTION
리츠 투자가 개인의 직접 부동산 보유 대비 자산의 유동성 확보와 소액으로 우량 상업용 부동산에 분산 투자할 수 있는 리스크 관리 측면의 장점 분석해쥬,QUESTION
서버 사이드 렌더링이랑 클라이언트 사이드 렌더링 차이 분석해쥬,QUESTION
한국은행의 기준금리 결정이 물가 안정에 미치는 효과는?,QUESTION
다음주 일요일 일정에 대해 알려줘,SEARCH
앱 로딩 중 노출되는 애니메이션이 유저 인내심 유지에 효과 있는지 봐,ANALYSIS
테라폼을 사용하여 구축한 클라우드 인프라의 상태 정보를 담고 있는 tfstate 파일을 여러 개발자가 협업 환경에서 안전하게 공유하고 관리하는 모범 사례 추천해바,QUESTION
기후 변화로 인해 남극 대륙의 거대한 빙하가 모두 녹아 바다로 유입되었을 때 지구 전체의 질량 분포 변화가 지구의 자전축 이동과 자전 속도 변화에 미치는 물리적인 영향과 이로 인해 발생할 수 있는 전 지구적 지질학적 변동 가능성에 대해 설명해줘,QUESTION
우리 브랜드만의 고유한 컬러 명칭 후보 3개 제안해바,GENERATION
오늘 오후엔 비가 그치는 지 확인해줘,SEARCH
바다가 짠 이유를 강물 속의 나트륨 이온과 해저 열수구의 염소 이온 결합 과정으로 설명해줘,QUESTION
지금 채용 중인 직무들 연봉 수준이 판교 평균이랑 얼마나 차이 나,ANALYSIS
속보 올라온 거 있나 궁금하네,SEARCH
근처에 평점 좋은 피부과 레이저 제모 가격 어디야?,SEARCH
전기가 통하는 물질을 뭐라고 불러?,QUESTION
우리 브랜드 가치 '혁신'을 형상화한 로고 디자인 아이디어 제안해바,GENERATION
우리 서비스 앱 로딩 중 보여줄 재미있는 애니메이션 컨셉 지어바,GENERATION
지금 우리 채용 공고 연봉이 판교 평균보다 낮은지 데이터로 판단해,ANALYSIS
공부가 잘 안된다,CASUAL
요약해조,GENERATION
입맞추는 걸로 얼렁뚱땅 넘어갈라고 왜 그래 진짜,CASUAL
고마워 근데 원리가 뭐야,QUESTION
다른 거 더 필요한 건 없구,QUESTION
반갑습니다 새로 합류하게 되어 영광입니다 앞으로 잘 부탁드리고 부족한 점이 많겠지만 열심히 노력하겠습니다,CASUAL
업무 관련 제안을 수용해준 팀장님께 보내는 감사 메시지 작성해줘,GENERATION
유저들이 가장 오래 머무르는 화면의 레이아웃이 사용성에 미치는 영향,ANALYSIS
오늘 소나기가 몇 시쯤 오니,SEARCH
종이 엄마두 일했다며,CASUAL
파이썬으로 텍스트 파일 내용을 한 줄씩 읽는 readline 코드 써쥬,GENERATION
영문 메일 감사 표현 5개 써줘,GENERATION
이딴 고민상담 전에 사과가 먼저지,CASUAL
지금 현재 비트코인 골드 시세 얼마야?,SEARCH
지금 런던 현지 시간 몇 시야?,SEARCH
지금 현재 네이버 웹툰 실시간 인기 순위 리스트 뭐야?,SEARCH
특정 페이지 이탈률 높은 게 이미지 용량 때문인지 분석 부탁드립니다,ANALYSIS
그런다고 효은이 못 보니,CASUAL
우리 팀원들 기술 역량 분포 보니까 백엔드 쏠림 현상 심각함,ANALYSIS
동료에게 보내는 승진 축하 및 그동안의 노고 찬사 메시지 작성해줘,GENERATION
특정 API 응답 시간 단축 후 서비스 전체 로딩 시간 변화 추이 분석,ANALYSIS
보름달 가장 밝게 볼수 있는 날 확인해,SEARCH
내일 황사 있는 지 확인 해줘,SEARCH
코드 퀄리티 높인다고 리팩토링에 일주일 쓰는 거 합리적,ANALYSIS
우리 브랜드 슬로건 '가치' 키워드 넣어서 지어바,GENERATION
특정 기능 제거 시 기존 고객들이 반발할 리스크 시뮬레이션해봐,ANALYSIS
오늘 뉴스 뭐 있어,SEARCH
싱글족들이 많다보니 그런 걸 다 하더라,CASUAL
혓바닥 백태 생기는 원인 알려줘,QUESTION
지금 현재 내 위치 주변 데이트 코스 맛집 포함 ㅊㅊ,SEARCH
영문 메일에서 상대방의 의견에 부분적으로 동의할 때 쓰는 표현 5개 써줘,GENERATION
지금 현재 주식 시장 테마주 분석 기사 리스트 뭐야?,SEARCH
비행기 창문에 작은 구멍이 김 서림 방지 역할도 해?,QUESTION
이 리액트 코드에서 상태 관리가 비효율적으로 되고 있는 컴포넌트 구조 찾아줘,ANALYSIS
이거 누구꺼임?,QUESTION
지금 에어컨 할인 많이 하는 쇼핑몰 어디야?,SEARCH
이 텍스트 파일 내용을 주제별로 분류하고 각 주제를 한 문장으로 요약해서 써쥬,ANALYSIS
우리 회사 포지션 분석해줘,ANALYSIS
동영상 업로드 속도 제한 거는 게 서버 부하 감소에 효과 있음,ANALYSIS
이 코드 성능 분석 결과 보고 특정 구간 지연 현상 원인 분석해쥬,ANALYSIS
이탈률 높은 이유가 뭘까? 추론해봐야겠어,ANALYSIS
우리 회사 임직원 쉼터 힐링 문구 지어바,GENERATION
앱 내 검색 기능에 음성 인식 넣으면 검색 성공률 얼마나 올라감,ANALYSIS
이 기획안의 실행 방안이 우리 개발팀 일정에 무리가 없는지 분석해줘,ANALYSIS
어제 온 메일은 내 핸드폰에 열어줘,GENERATION
이번 달 실적 잘 나올까?,ANALYSIS
오늘 본 여잔 어땠어,SEARCH
이 문서 번역해줄래?,GENERATION
넹넹알겠슴다,CASUAL
파이썬을 이용한 소프트웨어 개발 환경에서 프로젝트별로 독립적인 라이브러리 구성을 유지하기 위해 가상 환경을 생성하고 현재 해당 프로젝트에 설치되어 있는 모든 외부 패키지의 이름과 정확한 버전 정보를 추출하여 나중에 다른 환경에서도 동일한 개발 환경을 재구축할 수 있도록 돕는 requirements.txt 파일을 생성하는 구체적인 명령어와 그 관리 방법은?,QUESTION
이 코드 품질 분석 결과 보고 버그 발생 가능성 높은 모듈 분석해바,ANALYSIS
적당한 운동은 감기 예방에 그만,CASUAL
이번주에 대구 최고기온이 얼마니,SEARCH
포토샵 같은 것으로 작업하실 수 있으신 분 있으면 같이 해요,GENERATION
지금 현재 내 위치 주변 가성비 혼밥 맛집 추천해바,SEARCH
정부나 지방자치단체가 특정 지역의 부동산 가격을 잡기 위해 강력한 규제 정책을 시행했을 때 해당 지역의 수요가 인근 비규제 지역이나 다른 자산 시장으로 옮겨가면서 오히려 그쪽의 가격이 급등하게 되는 이른바 '풍선 효과'가 과거 우리나라의 부동산 대책 집행 과정에서 실제로 나타났던 대표적인 정책 사례와 이러한 현상이 발생하는 근본적인 시장 경제적 원인은 무엇인지 설명해줘,QUESTION
양자역학이 뭔지 초등학생도 이해하게 설명해줘,QUESTION
시계 수리일정 언제니,SEARCH
인플레이션 잡힐까,ANALYSIS
SQL 특정 문자열 포함 데이터 검색 쿼리 짜바,GENERATION
유저들이 가장 오래 머무르는 화면의 레이아웃 특징 분석해줄래,ANALYSIS
예수를 믿고 구원에 참례 하게 하라는 말씀을 하신것입니다,CASUAL
기업의 사회적 책임 지표인 ESG 등급은 누가 매겨?,QUESTION
마이크로서비스 도입 리스크랑 실익 따져보고 판단해줘,ANALYSIS
지방간 없애는 식단 추천해바,QUESTION
지금 현재 고 시세 얼마야?,SEARCH
이번주에 받은 메일 몇건인지 알려줘,QUESTION
제가 미워서 절 짜르시겠담 그렇게 하시든가,GENERATION
파이썬으로 리스트에서 짝수만 추출하는 리스트 컴프리헨션 코드 짜줘,GENERATION
근처에 평점 높은 한우 육회 맛집 어디야?,SEARCH
과음을 하지 마세요,GENERATION
안 재밌어,CASUAL
서버 가용성을 나타내는 '9(Nines)'의 개수에 따라 연간 허용되는 서비스 중단 시간의 구체적인 차이와 각 단계별 구축 비용은?,QUESTION
오늘 점심 메뉴가 아주 좋네요 다들 맛있게 드세요,CASUAL
하지만 아내가 있으면 항상 신경을 써야한다,CASUAL
이 서버 접속 로그 데이터 보고 외부 공격자의 침입 경로랑 탈취 예상 데이터 분석해바,ANALYSIS
확인했습니다,CASUAL
지금 현재 바이브 차트 1위 곡 노래 제목 검색해쥬,SEARCH
별자리가 밤에 이동하는 것처럼 보이는 이유가 뭐야?,QUESTION
백제 무령왕릉 출토 유물 중 금제 관식의 문양이 갖는 예술적 가치와 상징하는 의미는 무엇이야?,QUESTION
파이썬으로 특정 웹사이트 로그인 자동화하는 기초 코드 써쥬,GENERATION
주거 자금 대출 제도가 직원들 근속 연수 늘리는 데 기여하고 있나,ANALYSIS
영문 비즈니스 메일 끝인사로 쓰기 좋은 표현 상황별로 5개만 써바,GENERATION
워크샵 일정이 게시판에 공개되었습니다,CASUAL
부산 1박 2일 여행 코스 ㅊㅊ,SEARCH
자바스크립트 예제 코드 짜바,GENERATION
눈 충혈 예방을 위해 20-20-20 규칙(20분마다 20피트 밖을 20초간 보기)이 효과적인 과학적 근거는?,QUESTION
도서 대출 목록 보니까 요즘 개발자들이 관심 갖는 신기술 키워드 뭐야,ANALYSIS
정말 고마워요 덕분에 프로젝트 진행이 원활합니다 최고,CASUAL
푸시 알림 도달률이 특정 OS 버전에서 유독 낮은 근본 사유 분석해,ANALYSIS
마케팅 데이터 중 허수 유입 제거하고 순수 전환 효율 다시 뽑아봐,ANALYSIS
항상 긍정적인 에너지 주셔서 감사합니다 저도 힘나요,CASUAL
푸시 알림 발송 횟수가 앱 삭제율에 미치는 임계점 찾아줘,ANALYSIS
안타까워서 환자에게 설득을 해도 막무가내인 경우가 많다,CASUAL
예술,CASUAL
너 아랫마을 순지 알지 왜 너랑 같이 초등학교 다니던 차사고로 다리 저는,CASUAL
비슷한 거,CASUAL
오늘의 주요 웹툰 뉴스 정리해줘,SEARCH
신호 대기 하고 있는데 뒤차가 와서 박았다,CASUAL
저거 저거,CASUAL
요즘 수익률 높은 종목이 뭐야,SEARCH
CSS 미디어 쿼리로 모바일 최적화하는 기본 코드 구조 알려줘,GENERATION
온몸이 와들와들 정말 춥다,CASUAL
네 알겠습니다 그럼 이따가 약속 장소에서 뵙는 걸로 할게요 준비 잘 하시고 이따 뵙겠습니다 수고하세요,CASUAL
수집된 데이터의 품질 분석 결과를 보고 결측치나 중복 데이터 처리 방안 요약해쥬,ANALYSIS
친구야 그래도 열심히 해,GENERATION
지진 발생 시 행동 요령 가르쳐줘,QUESTION
이번달 홀수 날에 있는 일정만 보여줘,SEARCH
어제 보낸 메일 수신확인이 됐는지 봐줘,SEARCH
내일 기온 몇도?,SEARCH
올해 칠월 부안 날씨 좀 알려줘,QUESTION
사내 미팅 시 일회용 컵 사용 자제 공지 및 혜택 안내 맹들어쥬,GENERATION
내 주변 무료주차장 위치 어디니,SEARCH
빌더 패턴이 프로그래밍에서 뭐야?,QUESTION
우리 상황에선 뭐가 맞아,ANALYSIS
푸시 알림 발송 횟수랑 앱 삭제율 사이에 유의미한 상관관계가 있나,ANALYSIS
넵 확인요 수고 많으셨습니다,CASUAL
우량주 투자 시 배당금을 재투자할 때의 장기 수익률 차이는?,QUESTION
넵 확인했습니다 그럼 이따가 뵙겠습니다 감사합니다,CASUAL
르네상스 휴머니즘이 뭐야?,QUESTION
오늘 일정 중 가족 모임 있는지 알려줘,QUESTION
달리다가 차에,CASUAL
파이썬으로 CSV 파일 엑셀로 변환하는 pandas 코드 짜줘,GENERATION
네 알겠습니다 그럼 이따 뵙겠습니다 수고하세요,CASUAL
경쟁사들의 최근 1년치 뉴스 기사 50개 요약해서 걔네 사업 확장 방향 보고해바,ANALYSIS
이 기획안의 수익 모델이 향후 3년 내에 손익분기점을 넘길 수 있을지 타당성 분석해줘,ANALYSIS
오늘 하루가 참 기네요,CASUAL
파이썬으로 리스트를 문자열로 변환하되 사이에 하이픈 넣는 코드 짜줘,GENERATION
어제의 날씨 아니,SEARCH
안녕하세요 좋은 아침 오늘도 기분 좋은 일만 생기길요,CASUAL
개발 속도 저하 원인이 레거시 코드 때문인지 데이터로 입증해,ANALYSIS
HTML에서 이미지가 없을 때 보여줄 대체 텍스트(alt) 소스 알려줘,GENERATION
담당자 머임?,QUESTION
이쪽도 마땅한 포인트는 없는듯 하다,CASUAL
지금 현재 내 위치 근처 스터디 카페 일권 가격 확인해바,SEARCH
환율이 급격히 상승했을 때 해외 직구 사이트에서 판매하는 수입품의 원화 가격 산출 방식은?,QUESTION
우리 서비스 가입 첫 구매 지어바,GENERATION
파이썬으로 리스트의 요소들을 쉼표로 구분해서 출력하는 코드 짜줘,GENERATION
일단,CASUAL
이 계약서에 명시된 기간 연장 조항이 우리 회사 운영 계획에 차질을 주는지 분석해줘,ANALYSIS
멀티 쓰레드 환경에서 자원 접근 순서를 제어하여 데드락을 방지하는 상호 배제 기법의 종류와 특징은?,QUESTION
오늘 저녁 약속 강남으로 입력해줘,GENERATION
눈이 많이 와야 보드 타기 좋아,CASUAL
사내 결과 공지 맹들어쥬,GENERATION
데이터 마이닝이랑 데이터 분석의 차이가 뭐야?,QUESTION
연차 신청 어디서 해?,QUESTION
이 신규 사업 기획안이 우리가 가진 하반기 예산 범위 내에서 실현 가능한지 계산해바,ANALYSIS
양도소득세가 뭐야?,QUESTION
조그만 뾰루지를 손으로 짰더니 오히려 더 커진 것 있지,CASUAL
SQL 열 유니크 확인 쿼리 짜바,GENERATION
회의록 정리해,GENERATION
깨끗하고 편안한 시설을 갖추고 있는보다 안과 내부 보습이예요,CASUAL
사랑니 발치 후 상처 부위의 혈전(피딱지)을 보호하기 위해 빨대 사용을 금지하는 것이 드라이 소켓 예방과 통증 관리에 결정적인 영향을 미치는 이유는?,QUESTION
사내 개인정보 보안 점검 참여 안내 및 체크리스트 맹들어쥬,GENERATION
도메인 네임 서버 DNS가 뭐야?,QUESTION
코드 생성 가능해? 알려줘,GENERATION
한강 야경은 지하철에서 봐야 멋져,CASUAL
따라 방 식이 조금씩 달라 질수 있습니다,CASUAL
검색 결과중 최신 버전을 다운로드할수 있다는 블로그에 접속한다,CASUAL
눈 충혈됐을 때 약국 안약 써도 괜찮아?,QUESTION
프랑스 혁명 정신이 동아시아 근대화에 준 영향은?,QUESTION
넵 확인 완료 고생하셨습니다 이따 뵙겠습니다 감사합니다,CASUAL
요즘 어떠세요,SEARCH
우리 서비스 마일리지 제도 명칭이랑 혜택 컨셉 아이디어 지어바,GENERATION
근데 선밴 피씨방에 같이 놀긴 했지만 좀 이상했습니다,CASUAL
스팸 메일함에 학생 메일 있나 확인해줘,SEARCH
파이썬 리스트 특정 인덱스 삭제 코드 짜줘,GENERATION
이 내부 보고서에 오탈자나 수치 오류가 있는지 데이터 검증 툴로 분석해바,ANALYSIS
민우야 너 어제 해신봤냐 죽이지,CASUAL
팀 회식 메뉴 선정하는 투표 메시지 메뉴 후보 5개 넣어서 작성해줘,GENERATION
연차 사용 제도 도입 시 연차 소진율 변화 어떻게 될까,ANALYSIS
다음주 일정 모두 취소했니,QUESTION
우와 정말 놀라워요 어떻게 그런 생각을 하셨나요,CASUAL
우리 회사 인재상 '도전' 테마로 한 사무실 공간 이름 지어바,GENERATION
거래처에 보낼 연말 결산 및 감사 카드 써바,GENERATION
보험이랑 대출은 작년 십이월 이후로 실효된 상태야,CASUAL
이 채용 후보자 5명의 경력 기술서를 직무 적합도 순으로 요약해서 순위 매겨바,ANALYSIS
